['metadata.dataVersion', '2']
['info.participants[1].playerSubteamId', 8]
['info.participants[1].profileIcon', 2073]
['info.participants[1].pushPings', 0]
['info.participants[1].puuid', 'MUlhtZ0rQrD7U_R-MIN_XMOSHI5sJDK-gZ-EOY3Kl-V5qOHSj99cfCZx7Ok17Wj5xUWlmPErNjjjVQ']
['info.participants[1].quadraKills', 0]
['info.participants[1].retreatPings', 0]
['info.participants[1].riotIdGameName', 'Haolikeslilboys']
['info.participants[1].riotIdTagline', 'slurp']
['info.participants[1].role', 'SUPPORT']
['info.participants[1].sightWardsBoughtInGame', 0]
['info.participants[1].spell1Casts', 150]
['info.participants[1].spell2Casts', 31]
['info.participants[1].spell3Casts', 64]
['info.participants[1].spell4Casts', 13]
['info.participants[1].subteamPlacement', 5]
['info.participants[1].summoner1Casts', 4]
['info.participants[1].summoner1Id', 2202]
['info.participants[1].summoner2Casts', 12]
['info.participants[1].summoner2Id', 2201]
['info.participants[1].summonerId', 'IxFL-yLH9P6SyIV-cYJUeCcKjHavztic8_c-oCeBlnwvtkYSnBdrejWTcQ']
['info.participants[1].summonerLevel', 121]
['info.participants[1].summonerName', '']
['info.participants[1].teamEarlySurrendered', False]
['info.participants[1].teamId', 200]
['info.participants[1].teamPosition', '']
['info.participants[1].timeCCingOthers', 111]
['info.participants[1].timePlayed', 1356]
['info.participants[1].totalAllyJungleMinionsKilled', 0]
['info.participants[1].totalDamageDealt', 51919]
['info.participants[1].totalDamageDealtToChampions', 43135]
['info.participants[1].totalDamageShieldedOnTeammates', 5163]
['info.participants[1].totalDamageTaken', 72141]
['info.participants[1].totalEnemyJungleMinionsKilled', 0]
['info.participants[1].totalHeal', 71268]
['info.participants[1].totalHealsOnTeammates', 17639]
['info.participants[1].totalMinionsKilled', 0]
['info.participants[1].totalTimeCCDealt', 309]
['info.participants[1].totalTimeSpentDead', 877]
['info.participants[1].totalUnitsHealed', 2]
['info.participants[1].tripleKills', 0]
['info.participants[1].trueDamageDealt', 6561]
['info.participants[1].trueDamageDealtToChampions', 6261]
['info.participants[1].trueDamageTaken', 6678]
['info.participants[1].turretKills', 0]
['info.participants[1].turretTakedowns', 0]
['info.participants[1].turretsLost', 0]
['info.participants[1].unrealKills', 0]
['info.participants[1].visionClearedPings', 0]
['info.participants[1].visionScore', 0]
['info.participants[1].visionWardsBoughtInGame', 0]
['info.participants[1].wardsKilled', 0]
['info.participants[1].wardsPlaced', 0]
['info.participants[1].win', False]
['info.participants[2].PlayerScore0', 6]
['info.participants[2].PlayerScore1', 8]
['info.participants[2].PlayerScore10', 0]
['info.participants[2].PlayerScore11', 0]
['info.participants[2].PlayerScore2', 999.158203125]
['info.participants[2].PlayerScore3', 0.40625]
['info.participants[2].PlayerScore4', 0.10000002384185791]
['info.participants[2].PlayerScore5', 1504.8245849609375]
['info.participants[2].PlayerScore6', 2643.7724609375]
['info.participants[2].PlayerScore7', 2570.0859375]
['info.participants[2].PlayerScore8', 35.652671813964844]
['info.participants[2].PlayerScore9', 0]
['info.participants[2].allInPings', 0]
['info.participants[2].assistMePings', 0]
['info.participants[2].assists', 4]
['info.participants[2].baronKills', 0]
['info.participants[2].basicPings', 0]
['info.participants[2].challenges.12AssistStreakCount', 0]
['info.participants[2].challenges.HealFromMapSources', 1331.940586090088]
['info.participants[2].challenges.InfernalScalePickup', 0]
['info.participants[2].challenges.SWARM_DefeatAatrox', 0]
['info.participants[2].challenges.SWARM_DefeatBriar', 0]
['info.participants[2].challenges.SWARM_DefeatMiniBosses', 0]
['info.participants[2].challenges.SWARM_EvolveWeapon', 0]
['info.participants[2].challenges.SWARM_Have3Passives', 0]
['info.participants[2].challenges.SWARM_KillEnemy', 0]
['info.participants[2].challenges.SWARM_PickupGold', 0]
['info.participants[2].challenges.SWARM_ReachLevel50', 0]
['info.participants[2].challenges.SWARM_Survive15Min', 0]
['info.participants[2].challenges.SWARM_WinWith5EvolvedWeapons', 0]
['info.participants[2].challenges.abilityUses', 139]
['info.participants[2].challenges.acesBefore15Minutes', 1]
['info.participants[2].challenges.alliedJungleMonsterKills', 0]
['info.participants[2].challenges.baronTakedowns', 0]
['info.participants[2].challenges.blastConeOppositeOpponentCount', 0]
['info.participants[2].challenges.bountyGold', 0]
['info.participants[2].challenges.buffsStolen', 0]
['info.participants[2].challenges.completeSupportQuestInTime', 0]
['info.participants[2].challenges.controlWardsPlaced', 0]
['info.participants[2].challenges.damagePerMinute', 452.9351011115626]
['info.participants[2].challenges.damageTakenOnTeamPercentage', 0.06752257344418885]
['info.participants[2].challenges.dancedWithRiftHerald', 0]
['info.participants[2].challenges.deathsByEnemyChamps', 6]
['info.participants[2].challenges.dodgeSkillShotsSmallWindow', 0]
['info.participants[2].challenges.doubleAces', 0]
['info.participants[2].challenges.dragonTakedowns', 0]
['info.participants[2].challenges.effectiveHealAndShielding', 16205.94140625]
['info.participants[2].challenges.elderDragonKillsWithOpposingSoul', 0]
['info.participants[2].challenges.elderDragonMultikills', 0]
['info.participants[2].challenges.enemyChampionImmobilizations', 0]
['info.participants[2].challenges.enemyJungleMonsterKills', 0]
['info.participants[2].challenges.epicMonsterKillsNearEnemyJungler', 0]
['info.participants[2].challenges.epicMonsterKillsWithin30SecondsOfSpawn', 0]
['info.participants[2].challenges.epicMonsterSteals', 0]
['info.participants[2].challenges.epicMonsterStolenWithoutSmite', 0]
['info.participants[2].challenges.firstTurretKilled', 0]
['info.participants[2].challenges.fistBumpParticipation', 0]
['info.participants[2].challenges.flawlessAces', 0]
['info.participants[2].challenges.fullTeamTakedown', 0]
['info.participants[2].challenges.gameLength', 1594.744587047]
['info.participants[2].challenges.getTakedownsInAllLanesEarlyJungleAsLaner', 0]
['info.participants[2].challenges.goldPerMinute', 253.9591626706452]
['info.participants[2].challenges.hadOpenNexus', 0]
['info.participants[2].challenges.immobilizeAndKillWithAlly', 0]
['info.participants[2].challenges.initialBuffCount', 0]
['info.participants[2].challenges.initialCrabCount', 0]
['info.participants[2].challenges.jungleCsBefore10Minutes', 0]
['info.participants[2].challenges.junglerTakedownsNearDamagedEpicMonster', 0]
['info.participants[2].challenges.kTurretsDestroyedBeforePlatesFall', 0]
['info.participants[2].challenges.kda', 0.6666666666666666]
['info.participants[2].challenges.killAfterHiddenWithAlly', 1]
['info.participants[2].challenges.killParticipation', 0.15384615384615385]
['info.participants[2].challenges.killedChampTookFullTeamDamageSurvived', 0]
['info.participants[2].challenges.killingSprees', 0]
['info.participants[2].challenges.killsNearEnemyTurret', 0]
['info.participants[2].challenges.killsOnOtherLanesEarlyJungleAsLaner', 0]
['info.participants[2].challenges.killsOnRecentlyHealedByAramPack', 0]
['info.participants[2].challenges.killsUnderOwnTurret', 0]
['info.participants[2].challenges.killsWithHelpFromEpicMonster', 0]
['info.participants[2].challenges.knockEnemyIntoTeamAndKill', 0]
['info.participants[2].challenges.landSkillShotsEarlyGame', 7]
['info.participants[2].challenges.laneMinionsFirst10Minutes', 0]
['info.participants[2].challenges.legendaryCount', 0]
['info.participants[2].challenges.lostAnInhibitor', 0]
['info.participants[2].challenges.maxKillDeficit', 0]
['info.participants[2].challenges.mejaisFullStackInTime', 0]
['info.participants[2].challenges.moreEnemyJungleThanOpponent', 0]
['info.participants[2].challenges.multiKillOneSpell', 0]
['info.participants[2].challenges.multiTurretRiftHeraldCount', 0]
['info.participants[2].challenges.multikills', 0]
['info.participants[2].challenges.multikillsAfterAggressiveFlash', 0]
['info.participants[2].challenges.outerTurretExecutesBefore10Minutes', 0]
['info.participants[2].challenges.outnumberedKills', 0]
['info.participants[2].challenges.outnumberedNexusKill', 0]
['info.participants[2].challenges.perfectDragonSoulsTaken', 0]
['info.participants[2].challenges.perfectGame', 0]
['info.participants[2].challenges.pickKillWithAlly', 4]
['info.participants[2].challenges.poroExplosions', 0]
['info.participants[2].challenges.quickCleanse', 0]
['info.participants[2].challenges.quickFirstTurret', 0]
['info.participants[2].challenges.quickSoloKills', 0]
['info.participants[2].challenges.riftHeraldTakedowns', 0]
['info.participants[2].challenges.saveAllyFromDeath', 8]
['info.participants[2].challenges.scuttleCrabKills', 0]
['info.participants[2].challenges.skillshotsDodged', 8]
['info.participants[2].challenges.skillshotsHit', 59]
['info.participants[2].challenges.snowballsHit', 1]
['info.participants[2].challenges.soloBaronKills', 0]
['info.participants[2].challenges.soloKills', 0]
['info.participants[2].challenges.stealthWardsPlaced', 0]
['info.participants[2].challenges.survivedSingleDigitHpCount', 0]
['info.participants[2].challenges.survivedThreeImmobilizesInFight', 0]
['info.participants[2].challenges.takedownOnFirstTurret', 0]
['info.participants[2].challenges.takedowns', 4]
['info.participants[2].challenges.takedownsAfterGainingLevelAdvantage', 0]
['info.participants[2].challenges.takedownsBeforeJungleMinionSpawn', 0]
['info.participants[2].challenges.takedownsFirstXMinutes', 4]
['info.participants[2].challenges.takedownsInAlcove', 0]
['info.participants[2].challenges.takedownsInEnemyFountain', 0]
['info.participants[2].challenges.teamBaronKills', 0]
['info.participants[2].challenges.teamDamagePercentage', 0.05479725210129456]
['info.participants[2].challenges.teamElderDragonKills', 0]
['info.participants[2].challenges.teamRiftHeraldKills', 0]
['info.participants[2].challenges.tookLargeDamageSurvived', 0]
['info.participants[2].challenges.turretPlatesTaken', 0]
['info.participants[2].challenges.turretTakedowns', 0]
['info.participants[2].challenges.turretsTakenWithRiftHerald', 0]
['info.participants[2].challenges.twentyMinionsIn3SecondsCount', 0]
['info.participants[2].challenges.twoWardsOneSweeperCount', 0]
['info.participants[2].challenges.unseenRecalls', 0]
['info.participants[2].challenges.visionScorePerMinute', 0]
['info.participants[2].challenges.voidMonsterKill', 0]
['info.participants[2].challenges.wardTakedowns', 0]
['info.participants[2].challenges.wardTakedownsBefore20M', 0]
['info.participants[2].challenges.wardsGuarded', 3]
['info.participants[2].champExperience', 13000]
['info.participants[2].champLevel', 14]
['info.participants[2].championId', 350]
['info.participants[2].championName', 'Yuumi']
['info.participants[2].championTransform', 0]
['info.participants[2].commandPings', 0]
['info.participants[2].consumablesPurchased', 6]
['info.participants[2].damageDealtToBuildings', 0]
['info.participants[2].damageDealtToEpicMonsters', 0]
['info.participants[2].damageDealtToObjectives', 0]
['info.participants[2].damageDealtToTurrets', 0]
['info.participants[2].damageSelfMitigated', 31453]
['info.participants[2].dangerPings', 0]
['info.participants[2].deaths', 6]
['info.participants[2].detectorWardsPlaced', 0]
['info.participants[2].doubleKills', 0]
['info.participants[2].dragonKills', 0]
['info.participants[2].eligibleForProgression', True]
['info.participants[2].enemyMissingPings', 0]
['info.participants[2].enemyVisionPings', 0]
['info.participants[2].firstBloodAssist', False]
['info.participants[2].firstBloodKill', False]
['info.participants[2].firstTowerAssist', False]
['info.participants[2].firstTowerKill', False]
['info.participants[2].gameEndedInEarlySurrender', False]
['info.participants[2].gameEndedInSurrender', False]
['info.participants[2].getBackPings', 0]
['info.participants[2].goldEarned', 6750]
['info.participants[2].goldSpent', 7000]
['info.participants[2].holdPings', 0]
['info.participants[2].individualPosition', 'Invalid']
['info.participants[2].inhibitorKills', 0]
['info.participants[2].inhibitorTakedowns', 0]
['info.participants[2].inhibitorsLost', 0]
['info.participants[2].item0', 223112]
['info.participants[2].item1', 223020]
['info.participants[2].item2', 447119]
['info.participants[2].item3', 226617]
['info.participants[2].item4', 226621]
['info.participants[2].item5', 0]
['info.participants[2].item6', 3348]
['info.participants[2].itemsPurchased', 9]
['info.participants[2].killingSprees', 0]
['info.participants[2].kills', 0]
['info.participants[2].lane', 'JUNGLE']
['info.participants[2].largestCriticalStrike', 0]
['info.participants[2].largestKillingSpree', 0]
['info.participants[2].largestMultiKill', 0]
['info.participants[2].longestTimeSpentLiving', 118]
['info.participants[2].magicDamageDealt', 19619]
['info.participants[2].magicDamageDealtToChampions', 10359]
['info.participants[2].magicDamageTaken', 8800]
['info.participants[2].missions.playerScore0', 6]
['info.participants[2].missions.playerScore1', 8]
['info.participants[2].missions.playerScore2', 999.158203125]
['info.participants[2].missions.playerScore3', 0.40625]
['info.participants[2].missions.playerScore4', 0.10000002384185791]
['info.participants[2].missions.playerScore5', 1504.8245849609375]
['info.participants[2].missions.playerScore6', 2643.7724609375]
['info.participants[2].missions.playerScore7', 2570.0859375]
['info.participants[2].missions.playerScore8', 35.652671813964844]
['info.participants[2].missions.playerScore9', 0]
['info.participants[2].missions.playerScore10', 0]
['info.participants[2].missions.playerScore11', 0]
['info.participants[2].needVisionPings', 0]
['info.participants[2].neutralMinionsKilled', 0]
['info.participants[2].nexusKills', 0]
['info.participants[2].nexusLost', 0]
['info.participants[2].nexusTakedowns', 0]
['info.participants[2].objectivesStolen', 0]
['info.participants[2].objectivesStolenAssists', 0]
['info.participants[2].onMyWayPings', 0]
['info.participants[2].participantId', 3]
['info.participants[2].pentaKills', 0]
['info.participants[2].perks.statPerks.defense', 0]
['info.participants[2].perks.statPerks.flex', 0]
['info.participants[2].perks.statPerks.offense', 0]
